video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_offici,TTitle_video,TTitle_2018,TTitle_trailer,TTitle_vs,TTitle_2017,TTitle_new,TTitle_live,TTitle_make,TTitle_ft,TDesc_video,TDesc_follow,TDesc_thi,TDesc_subscrib,TDesc_twitter,TDesc_facebook,TDesc_instagram,TDesc_watch,TDesc_get,TDesc_like,TTags_funny,TTags_comedy,TTags_humor,TTags_music,TTags_[none],TTags_interview,TTags_comedian,TTags_celebrity,TTags_television,TTags_news
beb8zCGMsbI,2275999,66030,1009,928,False,False,False,59,0.23728813559322037,False,False,4,707,0.10749646393210754,True,True,False,85,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
behWkJPCkLI,1028031,8444,574,3825,False,False,False,100,0.14,False,False,6,843,0.14946619217081847,True,True,False,115,36,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
bg7RjxsghNY,4609321,309865,2792,22949,False,False,False,37,0.1351351351351351,False,False,4,569,0.09490333919156413,True,True,True,71,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bgV4A0GGBnQ,255806,764,121,147,False,False,False,55,0.19999999999999996,False,False,2,311,0.048231511254019255,False,False,False,21,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bhoFXkVy8JA,12609,40,79,17,False,False,False,23,0.13043478260869568,False,False,3,23,0.13043478260869568,False,False,False,3,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bhqH6tTr_Lk,276563,6578,1509,896,False,False,False,39,0.17948717948717952,False,False,1,3419,0.13980696109973678,True,True,True,478,34,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
biIRlcQqmOc,294668,1659,179,166,False,False,False,22,0.2272727272727273,False,False,1,630,0.05714285714285716,True,True,False,50,17,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
bij-JjzCa7o,518516,27636,469,2949,False,False,False,63,0.12698412698412698,False,False,5,893,0.03023516237402013,True,True,False,125,10,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
bjG8nKYCEBQ,150691,2790,68,583,False,False,False,67,0.14925373134328357,False,False,4,915,0.14754098360655743,True,True,False,128,22,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
bkwLxcfcKTY,49313,2466,74,291,False,False,False,31,0.5161290322580645,False,False,1,1323,0.06727135298563869,True,True,False,155,13,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
blgS56pESPk,2027943,68298,869,11648,False,False,False,57,0.10526315789473684,False,False,7,289,0.12456747404844293,True,True,False,36,39,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
bnfwClgheF0,435451,9871,164,920,False,False,False,45,0.0444444444444444,False,False,10,552,0.06521739130434778,True,True,False,79,14,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
bo7cX6kCM2A,10107,195,9,38,False,False,False,78,0.15384615384615385,False,False,3,196,0.13265306122448983,False,False,False,8,22,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
bo8OYPYRTIY,645532,32580,527,2553,False,False,False,50,0.16000000000000003,False,False,3,1640,0.12439024390243902,True,True,False,331,36,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
bozom9kH9pU,18471,395,8,62,False,False,False,67,0.13432835820895528,False,False,10,873,0.04238258877434131,True,True,False,78,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
bqFjyo7I8fY,3021666,165337,2113,12582,False,False,False,41,0.12195121951219512,False,False,4,363,0.07438016528925617,True,True,False,53,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bqIVwa9VFDM,335365,12576,234,818,False,False,False,39,0.15384615384615385,False,False,2,2300,0.047826086956521685,True,True,False,409,18,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
bqPARIKHbN8,838711,28478,502,1471,False,False,False,46,0.13043478260869568,False,True,4,1229,0.07160292921074041,True,True,False,142,35,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False
bqbWMgkvedI,303174,9607,245,170,False,False,False,67,0.11940298507462688,False,False,11,1423,0.10119465917076598,True,True,False,178,23,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
bqgVB6Vl-lI,227162,4836,60,268,False,False,False,41,0.19512195121951215,False,False,5,536,0.06902985074626866,True,True,False,69,20,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
btE8mDfEF34,1215945,10083,856,6475,False,False,False,96,0.1875,False,False,12,852,0.15258215962441313,True,True,False,117,27,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
buBEYGmiAJc,26735,676,9,56,False,False,False,42,0.1428571428571429,False,False,2,1312,0.11509146341463417,False,True,False,54,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bvf5DlhvJJE,1756608,36770,1314,2549,False,False,False,44,0.13636363636363635,False,False,4,748,0.10160427807486627,True,True,False,88,1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
bvh_H0LsXpk,1283073,68051,1882,31338,False,False,False,26,0.23076923076923073,False,True,3,496,0.16733870967741937,True,True,False,89,18,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bw5bbpxkBQQ,598317,6587,123,244,False,False,False,72,0.26388888888888884,False,False,4,729,0.11248285322359397,True,True,False,87,1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
bw_ob5GFi6I,31612,630,28,124,False,False,False,53,0.13207547169811318,False,False,6,172,0.09302325581395354,False,False,False,14,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bweX9_u7S0Y,444092,3240,229,1154,False,False,False,98,0.12244897959183676,False,False,7,928,0.14978448275862066,True,True,False,132,34,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
bwlEaGiO9Zw,593679,7903,303,756,False,False,False,41,0.12195121951219512,False,False,3,1171,0.10418445772843721,True,True,False,135,42,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False
byBCkV_j-As,5144,18,0,2,False,False,False,34,0.23529411764705888,False,False,1,195,0.1333333333333333,False,False,False,13,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bye513KciIk,563127,5487,397,401,False,False,False,47,0.12765957446808507,False,False,1,101,0.08910891089108908,False,False,False,6,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
bzuXvmsufoM,283808,3295,278,423,False,False,False,67,0.13432835820895528,False,False,8,1590,0.10691823899371067,True,True,False,161,30,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False
c-3JxzN2u34,10541,261,7,19,False,False,False,58,0.10344827586206895,False,False,4,1462,0.10054719562243497,True,True,False,149,8,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
c0bsKc4tiuY,1144940,61441,1873,2713,False,False,False,50,0.06000000000000005,False,False,6,1083,0.04339796860572487,True,True,False,128,9,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
c0mbyMWd0Q8,8004,38,15,15,False,False,False,59,0.2033898305084746,False,False,3,1057,0.11447492904446543,True,True,False,132,25,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False
c1npkEoEtos,2028512,40583,1773,1835,False,False,False,27,0.11111111111111116,False,False,0,154,0.025974025974025983,False,False,True,13,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
c2rEwAWHP7s,75289,4866,52,362,False,False,False,55,0.09090909090909094,False,False,3,2095,0.11455847255369933,True,True,True,331,9,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
c3BTGJgd8Wo,758052,8174,831,3337,False,False,False,56,0.1428571428571429,False,False,8,180,0.061111111111111116,True,True,False,39,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
c47kn_Y4y8A,1873164,43831,676,4071,False,False,False,35,0.2571428571428571,False,False,1,476,0.09453781512605042,True,True,False,39,30,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
c7cYON3uVZo,1587545,8157,511,916,False,False,False,39,0.28205128205128205,False,False,5,1795,0.1314763231197772,True,True,False,185,15,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
